Vazão (m³/s);Permanência (%)
28,7329998;14,59
28,7329998;14,59
28,7329998;14,58
28,7329998;14,58
28,7329998;14,57
28,75300026;14,57
28,75300026;14,56
28,75300026;14,56
28,75300026;14,56
28,75300026;14,55
28,75300026;14,55
28,75300026;14,54
28,75300026;14,54
28,75300026;14,53
28,75300026;14,53
28,75300026;14,52
28,75300026;14,52
28,75300026;14,51
28,75300026;14,51
28,75300026;14,51
28,75300026;14,5
28,75300026;14,5
28,75300026;14,49
28,75300026;14,49
28,75300026;14,48
28,75300026;14,48
28,81069946;14,47
28,81069946;14,47
28,81069946;14,47
28,81069946;14,46
28,81069946;14,46
28,85210037;14,45
28,9321003;14,45
29,0265007;14,44
29,0265007;14,44
29,0265007;14,43
29,0265007;14,43
29,0265007;14,42
29,04190063;14,42
29,04190063;14,42
29,04190063;14,41
29,04190063;14,41
29,04190063;14,4
29,04190063;14,4
29,04190063;14,39
29,04190063;14,39
29,04190063;14,38
29,04190063;14,38
29,04190063;14,38
29,04190063;14,37
29,04190063;14,37
29,04190063;14,36
29,04190063;14,36
29,04190063;14,35
29,04190063;14,35
29,04190063;14,34
29,04190063;14,34
29,04190063;14,34
29,04190063;14,33
29,04190063;14,33
29,04190063;14,32
29,04190063;14,32
29,04190063;14,31
29,04190063;14,31
29,04190063;14,3
29,04190063;14,3
29,04190063;14,29
29,0666008;14,29
29,0666008;14,29
29,0666008;14,28
29,0666008;14,28
29,0666008;14,27
29,0666008;14,27
29,0666008;14,26
29,0666008;14,26
29,0666008;14,25
29,0666008;14,25
29,0666008;14,25
29,0666008;14,24
29,0666008;14,24
29,0666008;14,23
29,0666008;14,23
29,0666008;14,22
29,0666008;14,22
29,0666008;14,21
29,0666008;14,21
29,11499977;14,21
29,11499977;14,2
29,11499977;14,2
29,11499977;14,19
29,32099915;14,19
29,32099915;14,18
29,32099915;14,18
29,32099915;14,17
29,32099915;14,17
29,32099915;14,16
29,32099915;14,16
29,32099915;14,16
29,32099915;14,15
29,35890007;14,15
29,35890007;14,14
29,35890007;14,14
29,35890007;14,13
29,35890007;14,13
29,35890007;14,12
29,35890007;14,12
29,35890007;14,12
29,35890007;14,11
29,35890007;14,11
29,35890007;14,1
29,35890007;14,1
29,35890007;14,09
29,35890007;14,09
29,35890007;14,08
29,35890007;14,08
29,35890007;14,07
29,35890007;14,07
29,35890007;14,07
29,35890007;14,06
29,35890007;14,06
29,35890007;14,05
29,35890007;14,05
29,35890007;14,04
29,35890007;14,04
29,35890007;14,03
29,35890007;14,03
29,35890007;14,03
29,35890007;14,02
29,35890007;14,02
29,35890007;14,01
29,35890007;14,01
29,35890007;14
29,35890007;14
29,38150024;13,99
29,38150024;13,99
29,38150024;13,99
29,38150024;13,98
29,38150024;13,98
29,38150024;13,97
29,38150024;13,97
29,38150024;13,96
29,38150024;13,96
29,38150024;13,95
29,38150024;13,95
29,38150024;13,94
29,38150024;13,94
29,38150024;13,94
29,38150024;13,93
29,4137001;13,93
29,4137001;13,92
29,42040062;13,92
29,42040062;13,91
29,54430008;13,91
29,54430008;13,9
29,61669922;13,9
29,61669922;13,9
29,61669922;13,89
29,61669922;13,89
29,61669922;13,88
29,61669922;13,88
29,6772995;13,87
29,6772995;13,87
29,6772995;13,86
29,6772995;13,86
29,6772995;13,85
29,6772995;13,85
29,6772995;13,85
29,6772995;13,84
29,6772995;13,84
29,6772995;13,83
29,6772995;13,83
29,6772995;13,82
29,6772995;13,82
29,6772995;13,81
29,6772995;13,81
29,6772995;13,81
29,6772995;13,8
29,6772995;13,8
29,6772995;13,79
29,69599915;13,79
29,69599915;13,78
29,69599915;13,78
29,69599915;13,77
29,69599915;13,77
29,69759941;13,77
29,69759941;13,76
29,69759941;13,76
29,69759941;13,75
29,69759941;13,75
29,69759941;13,74
29,69759941;13,74
29,69759941;13,73
29,69759941;13,73
29,69759941;13,72
29,69759941;13,72
29,69759941;13,72
29,69759941;13,71
29,69759941;13,71
29,69759941;13,7
29,69759941;13,7
29,69759941;13,69
29,69759941;13,69
29,69759941;13,68
29,69759941;13,68
29,69759941;13,68
29,69759941;13,67
29,69759941;13,67
29,69759941;13,66
29,69759941;13,66
29,69759941;13,65
29,69759941;13,65
29,69759941;13,64
29,69759941;13,64
29,69759941;13,64
29,69759941;13,63
29,69759941;13,63
29,69759941;13,62
29,69759941;13,62
29,7269001;13,61
29,85210037;13,61
29,91340065;13,6
29,91340065;13,6
29,91340065;13,59
29,91340065;13,59
29,91340065;13,59
29,91340065;13,58
29,97929955;13,58
29,97929955;13,57
29,99720001;13,57
29,99720001;13,56
29,99720001;13,56
29,99720001;13,55
29,99720001;13,55
29,99720001;13,55
29,99720001;13,54
29,99720001;13,54
29,99720001;13,53
29,99720001;13,53
29,99720001;13,52
29,99720001;13,52
29,99720001;13,51
29,99720001;13,51
29,99720001;13,5
29,99720001;13,5
29,99720001;13,5
29,99720001;13,49
29,99720001;13,49
29,99720001;13,48
29,99720001;13,48
29,99720001;13,47
29,99720001;13,47
29,99720001;13,46
29,99720001;13,46
29,99720001;13,46
29,99720001;13,45
29,99720001;13,45
29,99720001;13,44
29,99720001;13,44
29,99720001;13,43
30,01499939;13,43
30,01499939;13,42
30,01499939;13,42
30,01499939;13,42
30,01499939;13,41
30,01499939;13,41
30,01499939;13,4
30,01499939;13,4
30,01499939;13,39
30,01499939;13,39
30,01499939;13,38
30,01499939;13,38
30,01499939;13,37
30,01499939;13,37
30,01499939;13,37
30,01499939;13,36
30,01499939;13,36
30,01499939;13,35
30,01499939;13,35
30,01499939;13,34
30,03450012;13,34
30,03450012;13,33
30,1609993;13,33
30,21109962;13,33
30,21109962;13,32
30,21109962;13,32
30,21109962;13,31
30,31839943;13,31
30,31839943;13,3
30,31839943;13,3
30,31839943;13,29
30,31839943;13,29
30,31839943;13,28
30,31839943;13,28
30,31839943;13,28
30,31839943;13,27
30,31839943;13,27
30,31839943;13,26
30,31839943;13,26
30,31839943;13,25
30,31839943;13,25
30,31839943;13,24
30,33370018;13,24
30,33370018;13,24
30,33370018;13,23
30,33370018;13,23
30,33370018;13,22
30,33370018;13,22
30,33370018;13,21
30,33370018;13,21
30,33370018;13,2
30,33370018;13,2
30,33370018;13,2
30,33370018;13,19
30,33370018;13,19
30,33370018;13,18
30,33370018;13,18
30,33370018;13,17
30,33370018;13,17
30,33370018;13,16
30,33370018;13,16
30,33370018;13,15
30,33370018;13,15
30,33370018;13,15
30,33370018;13,14
30,33370018;13,14
30,33370018;13,13
30,33370018;13,13
30,34320068;13,12
30,34320068;13,12
30,34320068;13,11
30,34320068;13,11
30,34320068;13,11
30,34320068;13,1
30,34320068;13,1
30,34320068;13,09
30,47100067;13,09
30,50989914;13,08
30,50989914;13,08
30,50989914;13,07
30,50989914;13,07
30,50989914;13,07
30,64109993;13,06
30,64109993;13,06
30,64109993;13,05
30,64109993;13,05
30,64109993;13,04
30,64109993;13,04
30,64109993;13,03
30,64109993;13,03
30,64109993;13,02
30,64109993;13,02
30,64109993;13,02
30,64109993;13,01
30,64109993;13,01
30,64109993;13
30,64109993;13
30,64109993;12,99
30,64109993;12,99
30,64109993;12,98
30,64109993;12,98
30,64109993;12,98
30,64109993;12,97
30,64109993;12,97
30,64109993;12,96
30,64109993;12,96
30,64109993;12,95
30,64109993;12,95
30,64109993;12,94
30,64109993;12,94
30,64109993;12,93
30,64109993;12,93
30,64109993;12,93
30,64109993;12,92
30,64109993;12,92
30,64109993;12,91
30,64109993;12,91
30,64109993;12,9
30,64109993;12,9
30,64109993;12,89
30,64109993;12,89
30,64109993;12,89
30,64109993;12,88
30,65299988;12,88
30,65360069;12,87
30,65360069;12,87
30,65360069;12,86
30,65360069;12,86
30,65360069;12,85
30,65360069;12,85
30,65360069;12,85
30,65360069;12,84
30,65360069;12,84
30,65360069;12,83
30,65360069;12,83
30,65360069;12,82
30,65360069;12,82
30,65360069;12,81
30,65360069;12,81
30,65360069;12,8
30,65360069;12,8
30,65360069;12,8
30,65360069;12,79
30,65360069;12,79
30,65360069;12,78
30,65360069;12,78
30,65360069;12,77
30,65360069;12,77
30,65360069;12,76
30,65360069;12,76
30,80979919;12,76
30,80979919;12,75
30,80979919;12,75
30,80979919;12,74
30,80979919;12,74
30,83530045;12,73
30,83530045;12,73
30,96509933;12,72
30,96509933;12,72
30,96509933;12,71
30,96509933;12,71
30,96509933;12,71
30,96509933;12,7
30,96509933;12,7
30,96509933;12,69
30,96509933;12,69
30,96509933;12,68
30,96509933;12,68
30,96509933;12,67
30,96509933;12,67
30,96509933;12,67
30,96509933;12,66
30,96509933;12,66
30,96509933;12,65
30,96509933;12,65
30,96509933;12,64
30,97480011;12,64
30,97480011;12,63
30,97480011;12,63
30,97480011;12,63
30,97480011;12,62
30,97480011;12,62
30,97480011;12,61
30,97480011;12,61
30,97480011;12,6
30,97480011;12,6
30,97480011;12,59
30,97480011;12,59
30,97480011;12,58
30,97480011;12,58
30,97480011;12,58
30,97480011;12,57
30,97480011;12,57
30,97480011;12,56
30,97480011;12,56
30,97480011;12,55
30,97480011;12,55
30,97480011;12,54
30,97480011;12,54
31,09429932;12,54
31,09429932;12,53
31,11070061;12,53
31,11070061;12,52
31,11070061;12,52
31,12260056;12,51
31,12260056;12,51
31,12260056;12,5
31,12260056;12,5
31,12260056;12,5
31,12260056;12,49
31,12260056;12,49
31,12260056;12,48
31,12260056;12,48
31,12260056;12,47
31,27589989;12,47
31,27589989;12,46
31,27589989;12,46
31,27589989;12,45
31,29059982;12,45
31,29059982;12,45
31,29059982;12,44
31,29059982;12,44
31,29059982;12,43
31,29059982;12,43
31,29059982;12,42
31,29059982;12,42
31,29059982;12,41
31,29059982;12,41
31,29059982;12,41
31,29059982;12,4
31,29059982;12,4
31,29059982;12,39
31,29059982;12,39
31,29059982;12,38
31,29059982;12,38
31,29059982;12,37
31,29059982;12,37
31,29059982;12,36
31,29059982;12,36
31,29059982;12,36
31,29059982;12,35
31,29059982;12,35
31,29059982;12,34
31,29059982;12,34
31,29730034;12,33
31,29730034;12,33
31,29730034;12,32
31,29730034;12,32
31,29730034;12,32
31,29730034;12,31
31,29730034;12,31
31,29730034;12,3
31,29730034;12,3
31,29730034;12,29
31,29730034;12,29
31,29730034;12,28
31,29730034;12,28
31,29730034;12,28
31,29730034;12,27
31,29730034;12,27
31,29730034;12,26
31,29730034;12,26
31,29730034;12,25
31,29730034;12,25
31,29730034;12,24
31,29730034;12,24
31,29730034;12,23
31,29730034;12,23
31,4109993;12,23
31,4109993;12,22
31,4109993;12,22
31,41270065;12,21
31,41270065;12,21
31,41270065;12,2
31,41270065;12,2
31,41270065;12,19
31,41270065;12,19
31,5890007;12,19
31,61739922;12,18
31,61739922;12,18
31,61739922;12,17
31,61739922;12,17
31,61739922;12,16
31,61739922;12,16
31,61739922;12,15
31,61739922;12,15
31,61739922;12,14
31,61739922;12,14
31,62100029;12,14
31,62100029;12,13
31,62100029;12,13
31,62100029;12,12
31,62100029;12,12
31,62100029;12,11
31,62100029;12,11
31,62100029;12,1
31,62100029;12,1
31,62100029;12,1
31,62100029;12,09
31,62100029;12,09
31,62100029;12,08
31,62100029;12,08
31,70030022;12,07
31,70030022;12,07
31,71570015;12,06
31,71570015;12,06
31,71570015;12,06
31,71570015;12,05
31,71570015;12,05
31,7220993;12,04
31,7220993;12,04
31,7220993;12,03
31,90320015;12,03
31,90320015;12,02
31,90320015;12,02
31,90320015;12,01
31,90320015;12,01
31,90320015;12,01
31,90320015;12
31,94569969;12
31,94569969;11,99
31,94569969;11,99
31,94569969;11,98
31,94569969;11,98
31,94569969;11,97
31,94569969;11,97
31,94569969;11,97
31,94569969;11,96
31,94569969;11,96
31,94569969;11,95
31,94569969;11,95
31,94569969;11,94
31,94569969;11,94
31,94569969;11,93
31,94569969;11,93
31,94569969;11,92
31,94569969;11,92
31,94569969;11,92
31,94589996;11,91
31,94589996;11,91
31,94589996;11,9
31,94589996;11,9
31,94589996;11,89
31,94589996;11,89
31,94589996;11,88
31,94589996;11,88
31,94589996;11,88
31,94589996;11,87
31,94589996;11,87
31,94589996;11,86
31,94589996;11,86
31,94589996;11,85
31,94589996;11,85
31,94589996;11,84
31,94589996;11,84
31,94589996;11,84
31,94589996;11,83
31,94589996;11,83
31,94589996;11,82
31,94589996;11,82
31,94589996;11,81
31,94589996;11,81
31,94589996;11,8
32,01979828;11,8
32,01979828;11,79
32,01979828;11,79
32,01979828;11,79
32,01979828;11,78
32,03760147;11,78
32,21849823;11,77
32,27209854;11,77
32,27209854;11,76
32,27209854;11,76
32,27209854;11,75
32,27209854;11,75
32,27209854;11,75
32,27209854;11,74
32,27209854;11,74
32,27209854;11,73
32,27209854;11,73
32,27209854;11,72
32,27209854;11,72
32,27209854;11,71
32,27209854;11,71
32,27209854;11,71
32,27209854;11,7
32,27209854;11,7
32,27529907;11,69
32,27529907;11,69
32,27529907;11,68
32,27529907;11,68
32,27529907;11,67
32,27529907;11,67
32,27529907;11,66
32,27529907;11,66
32,27529907;11,66
32,27529907;11,65
32,27529907;11,65
32,27529907;11,64
32,27529907;11,64
32,27529907;11,63
32,27529907;11,63
32,27529907;11,62
32,27529907;11,62
32,27529907;11,62
32,27529907;11,61
32,27529907;11,61
32,27529907;11,6
32,27529907;11,6
32,27529907;11,59
32,27529907;11,59
32,27529907;11,58
32,27529907;11,58
32,27529907;11,57
32,27529907;11,57
32,27529907;11,57
32,27529907;11,56
32,27529907;11,56
32,27529907;11,55
32,27529907;11,55
32,27529907;11,54
32,27529907;11,54
32,27529907;11,53
32,27529907;11,53
32,2820015;11,53
32,2820015;11,52
32,2820015;11,52
32,32490158;11,51
32,32490158;11,51
32,32490158;11,5
32,32490158;11,5
32,32490158;11,49
32,35419846;11,49
32,35419846;11,49
32,53480148;11,48
32,53480148;11,48
32,53480148;11,47
32,53480148;11,47
32,57429886;11,46
32,57429886;11,46
32,57429886;11,45
32,57429886;11,45
32,57429886;11,44
32,57429886;11,44
32,57429886;11,44
32,57429886;11,43
32,59949875;11,43
32,59949875;11,42
32,59949875;11,42
32,59949875;11,41
32,59949875;11,41
32,59949875;11,4
32,59949875;11,4
32,59949875;11,4
32,59949875;11,39
32,59949875;11,39
32,59949875;11,38
32,59949875;11,38
32,59949875;11,37
32,59949875;11,37
32,59949875;11,36
32,59949875;11,36
32,59949875;11,35
32,59949875;11,35
32,59949875;11,35
32,59949875;11,34
32,59949875;11,34
32,59949875;11,33
32,59949875;11,33
32,59949875;11,32
32,59949875;11,32
32,60630035;11,31
32,60630035;11,31
32,60630035;11,31
32,60630035;11,3
32,60630035;11,3
32,60630035;11,29
32,60630035;11,29
32,60630035;11,28
32,60630035;11,28
32,60630035;11,27
32,60630035;11,27
32,60630035;11,27
32,60630035;11,26
32,60630035;11,26
32,60630035;11,25
32,60630035;11,25
32,60630035;11,24
32,60630035;11,24
32,60630035;11,23
32,60630035;11,23
32,60630035;11,22
32,60630035;11,22
32,60630035;11,22
32,63100052;11,21
32,63100052;11,21
32,63100052;11,2
32,85229874;11,2
32,85229874;11,19
32,86759949;11,19
32,92819977;11,18
32,92819977;11,18
32,92819977;11,18
32,92819977;11,17
32,92819977;11,17
32,92819977;11,16
32,92819977;11,16
32,92819977;11,15
32,92819977;11,15
32,92819977;11,14
32,92819977;11,14
32,92819977;11,14
32,92819977;11,13
32,92819977;11,13
32,92819977;11,12
32,92819977;11,12
32,92819977;11,11
32,92819977;11,11
32,92819977;11,1
32,92819977;11,1
32,92819977;11,09
32,92819977;11,09
32,9382019;11,09
32,9382019;11,08
32,9382019;11,08
32,9382019;11,07
32,9382019;11,07
32,93880081;11,06
32,93880081;11,06
32,93880081;11,05
32,93880081;11,05
32,93880081;11,05
32,93880081;11,04
32,93880081;11,04
32,93880081;11,03
32,93880081;11,03
32,93880081;11,02
32,93880081;11,02
32,93880081;11,01
32,93880081;11,01
32,93880081;11
32,93880081;11
32,93880081;11
32,93880081;10,99
32,93880081;10,99
32,93880081;10,98
32,93880081;10,98
32,93880081;10,97
32,93880081;10,97
32,93880081;10,96
32,93880081;10,96
32,93880081;10,96
32,93880081;10,95
32,99069977;10,95
32,99069977;10,94
33,16180038;10,94
33,16180038;10,93
33,17079926;10,93
33,17079926;10,92
33,24639893;10,92
33,24639893;10,92
33,24639893;10,91
33,24639893;10,91
33,24639893;10,9
33,2580986;10,9
33,2580986;10,89
33,2580986;10,89
33,2580986;10,88
33,2580986;10,88
33,2580986;10,87
33,2580986;10,87
33,2580986;10,87
33,2580986;10,86
33,2580986;10,86
33,2580986;10,85
33,2580986;10,85
33,2580986;10,84
33,2580986;10,84
33,27259827;10,83
33,27259827;10,83
33,27259827;10,83
33,27259827;10,82
33,27259827;10,82
33,27259827;10,81
33,27259827;10,81
33,27259827;10,8
33,27259827;10,8
33,27259827;10,79
33,27259827;10,79
33,27259827;10,78
33,27259827;10,78
33,27259827;10,78
33,27259827;10,77
33,27259827;10,77
33,27259827;10,76
33,31060028;10,76
33,31060028;10,75
33,45709991;10,75
33,45709991;10,74
33,49039841;10,74
33,49039841;10,74
33,49039841;10,73
33,55559921;10,73
33,55559921;10,72
33,58919907;10,72
33,58919907;10,71
33,58919907;10,71
33,58919907;10,7
33,58919907;10,7
33,58919907;10,7
33,58919907;10,69
33,58919907;10,69
33,58919907;10,68
33,58919907;10,68
33,58919907;10,67
33,58919907;10,67
33,58919907;10,66
33,58919907;10,66
33,58919907;10,65
33,58919907;10,65
33,58919907;10,65
33,58919907;10,64
33,60770035;10,64
33,60770035;10,63
33,60770035;10,63
33,60770035;10,62
33,60770035;10,62
33,60770035;10,61
33,60770035;10,61
33,60770035;10,61
33,60770035;10,6
33,60770035;10,6
33,60770035;10,59
33,7533989;10,59
33,7533989;10,58
33,7533989;10,58
33,7533989;10,57
33,7533989;10,57
33,81110001;10,57
33,81110001;10,56
33,81110001;10,56
33,81110001;10,55
33,86589813;10,55
33,86589813;10,54
33,86589813;10,54
33,86589813;10,53
33,86589813;10,53
33,86589813;10,52
33,88890076;10,52
33,88890076;10,52
33,88890076;10,51
33,88890076;10,51
33,88890076;10,5
33,88890076;10,5
33,88890076;10,49
33,88890076;10,49
33,88890076;10,48
33,88890076;10,48
33,88890076;10,48
33,88890076;10,47
33,88890076;10,47
33,88890076;10,46
33,94430161;10,46
33,94430161;10,45
33,94430161;10,45
33,94430161;10,44
33,94430161;10,44
33,94430161;10,43
33,94430161;10,43
33,94430161;10,43
33,94430161;10,42
33,94430161;10,42
33,94430161;10,41
33,94430161;10,41
33,94430161;10,4
33,94430161;10,4
33,94430161;10,39
33,94430161;10,39
33,94430161;10,39
33,94430161;10,38
33,94430161;10,38
33,94430161;10,37
33,94430161;10,37
33,94430161;10,36
33,94430161;10,36
33,94430161;10,35
33,94430161;10,35
33,94430161;10,35
33,95349884;10,34
34,05059814;10,34
34,05059814;10,33
34,05059814;10,33
34,05059814;10,32
34,05059814;10,32
34,17710114;10,31
34,17710114;10,31
34,17710114;10,3
34,17710114;10,3
34,18730164;10,3
34,18730164;10,29
34,18730164;10,29
34,18730164;10,28
34,18730164;10,28
34,18730164;10,27
34,18730164;10,27
34,18730164;10,26
34,18730164;10,26
34,18730164;10,26
34,18730164;10,25
34,18730164;10,25
34,18730164;10,24
34,18730164;10,24
34,18730164;10,23
34,18730164;10,23
34,18730164;10,22
34,18730164;10,22
34,18730164;10,21
34,27659988;10,21
34,28229904;10,21
34,28229904;10,2
34,28229904;10,2
34,28229904;10,19
34,28229904;10,19
34,28229904;10,18
34,28229904;10,18
34,28229904;10,17
34,28229904;10,17
34,28229904;10,17
34,28229904;10,16
34,28229904;10,16
34,28229904;10,15
34,34880066;10,15
34,34880066;10,14
34,45560074;10,14
34,45560074;10,13
34,45560074;10,13
34,48669815;10,13
34,48669815;10,12
34,48669815;10,12
34,48669815;10,11
34,48669815;10,11
34,48669815;10,1
34,48669815;10,1
34,48669815;10,09
34,48669815;10,09
34,48669815;10,08
34,48669815;10,08
34,48939896;10,08
34,48939896;10,07
34,60079956;10,07
34,6216011;10,06
34,6216011;10,06
34,6216011;10,05
34,6216011;10,05
34,6216011;10,04
34,6216011;10,04
34,6216011;10,04
34,6216011;10,03
34,6216011;10,03
34,6216011;10,02
34,6216011;10,02
34,6216011;10,01
34,6216011;10,01
34,6216011;10
34,6216011;10
34,6216011;10
34,6216011;9,99
34,6216011;9,99
34,6216011;9,98
34,6216011;9,98
34,64789963;9,97
34,78710175;9,97
34,78710175;9,96
34,78710175;9,96
34,78710175;9,95
34,78710175;9,95
34,78710175;9,95
34,78710175;9,94
34,78710175;9,94
34,78710175;9,93
34,78710175;9,93
34,80279922;9,92
34,80279922;9,92
34,80279922;9,91
34,80279922;9,91
34,80279922;9,91
34,80279922;9,9
34,92599869;9,9
34,94810104;9,89
34,94810104;9,89
34,94810104;9,88
34,95349884;9,88
34,95349884;9,87
34,95349884;9,87
34,95349884;9,86
34,95349884;9,86
34,95349884;9,86
34,95349884;9,85
34,96229935;9,85
34,96229935;9,84
34,96229935;9,84
35,08840179;9,83
35,08840179;9,83
35,08840179;9,82
35,08840179;9,82
35,08840179;9,82
35,08840179;9,81
35,08840179;9,81
35,08840179;9,8
35,08840179;9,8
35,08840179;9,79
35,08840179;9,79
35,08840179;9,78
35,08840179;9,78
35,10440063;9,78
35,10440063;9,77
35,10440063;9,77
35,10440063;9,76
35,10440063;9,76
35,10440063;9,75
35,10440063;9,75
35,10440063;9,74
35,11709976;9,74
35,11709976;9,73
35,11709976;9,73
35,25230026;9,73
35,25230026;9,72
35,25460052;9,72
35,25460052;9,71
35,25460052;9,71
35,25460052;9,7
35,25460052;9,7
35,25460052;9,69
35,25460052;9,69
35,25460052;9,69
35,25460052;9,68
35,25460052;9,68
35,25460052;9,67
35,25460052;9,67
35,25460052;9,66
35,25460052;9,66
35,25460052;9,65
35,25460052;9,65
35,25460052;9,64
35,25460052;9,64
35,25460052;9,64
35,25460052;9,63
35,25460052;9,63
35,25460052;9,62
35,25460052;9,62
35,25460052;9,61
35,25460052;9,61
35,25460052;9,6
35,25460052;9,6
35,25460052;9,6
35,25460052;9,59
35,25460052;9,59
35,39080048;9,58
35,39080048;9,58
35,39080048;9,57
35,39080048;9,57
35,39080048;9,56
35,39080048;9,56
35,39080048;9,56
35,39080048;9,55
35,39080048;9,55
35,39080048;9,54
35,39080048;9,54
35,39080048;9,53
35,39080048;9,53
35,39080048;9,52
35,43040085;9,52
35,43040085;9,51
35,43239975;9,51
35,43239975;9,51
35,43239975;9,5
35,43239975;9,5
35,43239975;9,49
35,55130005;9,49
35,55130005;9,48
35,55130005;9,48
35,55130005;9,47
35,55130005;9,47
35,55130005;9,47
35,55130005;9,46
35,55130005;9,46
35,55130005;9,45
35,55130005;9,45
35,55680084;9,44
35,55680084;9,44
35,55680084;9,43
35,55680084;9,43
35,55680084;9,42
35,55680084;9,42
35,55680084;9,42
35,55680084;9,41
35,55680084;9,41
35,55680084;9,4
35,55680084;9,4
35,55680084;9,39
35,69409943;9,39
35,69409943;9,38
35,69409943;9,38
35,69409943;9,38
35,69409943;9,37
35,69409943;9,37
35,69409943;9,36
35,69409943;9,36
35,69409943;9,35
35,69409943;9,35
35,69409943;9,34
35,69409943;9,34
35,69409943;9,34
35,69409943;9,33
35,69409943;9,33
35,69409943;9,32
35,69409943;9,32
35,74879837;9,31
35,74879837;9,31
35,74879837;9,3
35,74879837;9,3
35,75740051;9,29
35,75740051;9,29
35,85430145;9,29
35,85990143;9,28
35,85990143;9,28
35,85990143;9,27
35,85990143;9,27
35,85990143;9,26
35,85990143;9,26
35,85990143;9,25
35,85990143;9,25
35,85990143;9,25
35,85990143;9,24
35,85990143;9,24
35,85990143;9,23
35,85990143;9,23
35,99829865;9,22
35,99829865;9,22
35,99829865;9,21
35,99829865;9,21
35,99829865;9,21
35,99829865;9,2
35,99829865;9,2
35,99829865;9,19
35,99829865;9,19
35,99829865;9,18
35,99829865;9,18
35,99829865;9,17
35,99829865;9,17
36,15829849;9,16
36,16389847;9,16
36,16389847;9,16
36,16389847;9,15
36,16389847;9,15
36,16389847;9,14
36,16389847;9,14
36,16389847;9,13
36,16389847;9,13
36,23759842;9,12
36,30360031;9,12
36,30360031;9,12
36,30360031;9,11
36,30360031;9,11
36,30360031;9,1
36,30360031;9,1
36,30360031;9,09
36,30360031;9,09
36,30360031;9,08
36,30360031;9,08
36,30360031;9,07
36,30360031;9,07
36,30360031;9,07
36,30360031;9,06
36,30360031;9,06
36,3844986;9,05
36,3844986;9,05
36,41469955;9,04
36,41469955;9,04
36,41469955;9,03
36,46889877;9,03
36,46889877;9,03
36,46889877;9,02
36,46889877;9,02
36,46889877;9,01
36,46889877;9,01
36,46889877;9
36,46889877;9
36,46889877;8,99
36,46889877;8,99
36,46889877;8,99
36,46889877;8,98
36,46889877;8,98
36,46889877;8,97
36,46889877;8,97
36,46889877;8,96
36,46889877;8,96
36,46889877;8,95
36,46889877;8,95
36,46889877;8,94
36,46889877;8,94
36,56809998;8,94
36,60969925;8,93
36,60969925;8,93
36,60969925;8,92
36,60969925;8,92
36,60969925;8,91
36,60969925;8,91
36,60969925;8,9
36,60969925;8,9
36,60969925;8,9
36,60969925;8,89
36,60969925;8,89
36,60969925;8,88
36,70389938;8,88
36,70389938;8,87
36,70389938;8,87
36,70389938;8,86
36,70389938;8,86
36,70389938;8,85
36,70389938;8,85
36,70389938;8,85
36,70389938;8,84
36,74480057;8,84
36,74480057;8,83
36,74480057;8,83
36,74480057;8,82
36,74480057;8,82
36,74480057;8,81
36,74480057;8,81
36,76919937;8,81
36,76919937;8,8
36,76919937;8,8
36,76919937;8,79
36,77489853;8,79
36,77489853;8,78
36,77489853;8,78
36,77489853;8,77
36,77489853;8,77
36,77489853;8,77
36,77489853;8,76
36,77489853;8,76
36,77489853;8,75
36,77489853;8,75
36,89970016;8,74
36,91690063;8,74
36,91690063;8,73
36,91690063;8,73
36,91690063;8,72
36,91690063;8,72
36,91690063;8,72
36,91690063;8,71
36,91690063;8,71
36,91690063;8,7
36,91690063;8,7
36,91690063;8,69
36,91690063;8,69
36,91690063;8,68
36,91690063;8,68
36,91690063;8,68
36,91690063;8,67
36,91690063;8,67
37,02429962;8,66
37,02429962;8,66
37,02429962;8,65
37,02429962;8,65
37,02429962;8,64
37,02429962;8,64
37,02429962;8,64
37,02429962;8,63
37,02429962;8,63
37,02429962;8,62
37,0760994;8,62
37,0760994;8,61
37,0760994;8,61
37,0760994;8,6
37,0760994;8,6
37,0760994;8,59
37,0760994;8,59
37,0760994;8,59
37,0760994;8,58
37,0760994;8,58
37,0760994;8,57
37,08190155;8,57
37,08190155;8,56
37,08190155;8,56
37,08190155;8,55
37,08190155;8,55
37,08190155;8,55
37,08190155;8,54
37,08190155;8,54
37,08190155;8,53
37,08190155;8,53
37,08190155;8,52
37,08190155;8,52
37,08190155;8,51
37,08190155;8,51
37,08190155;8,5
37,08190155;8,5
37,08190155;8,5
37,08190155;8,49
37,08190155;8,49
37,08190155;8,48
37,08190155;8,48
37,08190155;8,47
37,08190155;8,47
37,08190155;8,46
37,08190155;8,46
37,08190155;8,46
37,08190155;8,45
37,22499847;8,45
37,22499847;8,44
37,22499847;8,44
37,22499847;8,43
37,22499847;8,43
37,22499847;8,42
37,22499847;8,42
37,22499847;8,42
37,22499847;8,41
37,22499847;8,41
37,22499847;8,4
37,22499847;8,4
37,22499847;8,39
37,22499847;8,39
37,2322998;8,38
37,2322998;8,38
37,34569931;8,37
37,34569931;8,37
37,34569931;8,37
37,38399887;8,36
37,38970184;8,36
37,38970184;8,35
37,38970184;8,35
37,38970184;8,34
37,38970184;8,34
37,38970184;8,33
37,38970184;8,33
37,38970184;8,33
37,38970184;8,32
37,38970184;8,32
37,38970184;8,31
37,38970184;8,31
