EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
22900000;2;01/05/2023;;1;1;946.5326;434.3199;585.7134;2.0;27.0;1;1;1;558.2371;1.0;657.0687;946.5326;900.3112;894.1985;789.1877;699.3883;665.4721;621.0098;604.5649;555.4533;549.5875;552.5176;582.8359;558.3945;618.2603;566.6892;577.4393;564.0107;558.3945;540.8304;526.3464;509.1507;500.6291;478.1556;461.5422;461.5422;434.3199;442.4249;450.5829;445.1383;445.1383;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/04/2023;;1;1;1102.012;572.057;842.4178;7.0;29.0;1;1;1;558.2371;1.0;993.4081;980.8448;924.8803;1028.1915;1031.3706;1082.6138;1102.012;1044.1147;999.7069;1012.3386;1095.5349;1025.0154;1018.6713;909.5024;818.8071;725.1388;693.7022;742.4527;860.7928;786.243;759.8827;705.0876;682.37;657.0687;640.3539;618.2603;601.8364;577.4393;572.057;582.8359;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22900000;2;01/03/2023;;1;1;2140.314;722.2645;1198.0853;19.0;12.0;1;1;1;558.2371;1.0;924.8803;863.8146;777.4277;827.7534;809.8885;780.363;918.7203;1102.012;1025.0154;863.8146;759.8827;722.2645;885.0519;1002.8605;1085.84;1439.6505;1684.5308;1787.3536;2140.314;2031.0835;1888.0123;1619.6346;1588.8823;1337.5824;1251.5355;1150.9346;1295.9236;1287.0253;1219.1497;1069.7366;999.7069;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/02/2023;;1;1;1009.1763;537.9224;770.3204;18.0;15.0;1;1;1;558.2371;1.0;798.0408;792.1356;800.998;842.7255;827.7534;803.9584;756.9697;839.7249;795.0866;728.0164;643.1312;651.4835;640.3539;588.2468;537.9224;651.4835;854.7581;1009.1763;927.9647;888.0978;800.998;713.6613;756.9697;722.2645;673.9059;783.3015;888.0978;851.7454;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;
22900000;2;01/01/2023;;1;1;1346.5377;739.559;1012.1381;7.0;3.0;1;1;1;558.2371;1.0;1031.3706;882.009;739.559;742.4527;869.8674;1257.439;1346.5377;1269.2598;1219.1497;1304.8319;1131.2927;983.9814;903.372;955.8558;1047.3077;1111.7478;952.7452;833.733;836.7274;1108.4998;1069.7366;931.0521;952.7452;1012.3386;918.7203;885.0519;1021.8419;1015.5035;1111.7478;1056.9034;872.8983;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/12/2022;;1;1;1406.492;526.3464;872.8679;29.0;9.0;1;1;1;774.4908;1.0;927.9647;786.243;673.9059;872.8983;977.7111;806.9219;634.8098;549.5875;526.3464;713.6613;739.559;640.3539;599.1114;634.8098;927.9647;821.7861;690.8642;777.4277;745.3497;827.7534;824.7682;765.7183;940.3317;1047.3077;1260.3925;1154.2175;1160.7916;1287.0253;1406.492;1257.439;1079.3903;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/11/2022;;1;1;869.8674;366.3424;547.2556;29.0;1.0;1;1;1;774.4908;1.0;366.3424;464.2966;478.1556;412.9681;478.1556;540.8304;472.5946;428.9462;394.6007;386.8202;405.0601;405.0601;461.5422;437.0157;483.7396;523.4664;517.7233;478.1556;549.5875;707.9422;621.0098;535.0201;561.3411;596.3899;623.7629;739.559;851.7454;786.243;869.8674;839.7249;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22900000;2;01/10/2022;;1;1;523.4664;241.072;295.3663;26.0;20.0;1;1;1;774.4908;1.0;295.4992;276.9218;274.6299;272.3447;265.5299;270.0663;272.3447;265.5299;265.5299;272.3447;274.6299;302.5755;258.7766;258.7766;258.7766;261.0208;245.4563;247.659;243.2606;241.072;243.2606;245.4563;346.263;302.5755;329.0254;523.4664;418.2702;366.3424;336.3747;363.8105;358.7656;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/09/2022;;1;1;356.2524;261.0208;278.6047;27.0;11.0;1;1;1;774.4908;1.0;272.3447;272.3447;272.3447;281.526;270.0663;272.3447;272.3447;267.7946;265.5299;267.7946;261.0208;265.5299;265.5299;265.5299;263.2719;261.0208;263.2719;267.7946;267.7946;265.5299;261.0208;263.2719;274.6299;288.4826;302.5755;300.2101;356.2524;329.0254;321.7339;300.2101;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22900000;2;01/08/2022;;1;1;324.158;270.0663;296.8341;1.0;29.0;1;1;1;774.4908;1.0;324.158;319.3164;316.9053;314.5007;312.1026;307.3259;309.711;312.1026;309.711;307.3259;304.9474;302.5755;304.9474;300.2101;295.4992;293.1537;295.4992;295.4992;293.1537;288.4826;288.4826;283.8382;288.4826;279.2206;288.4826;283.8382;283.8382;279.2206;270.0663;274.6299;274.6299;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
